"","Torque","Speed","Angle"
"6980",11.421,0.781,-91.746
"6981",10.933,0.781,-91.743
"6982",11.666,0.781,-91.74
"6983",11.666,0.781,-91.737
"6984",11.91,0.781,-91.734
"6985",11.91,2.343,-91.725
"6986",11.666,3.515,-91.711
"6987",11.91,5.468,-91.69
"6988",11.91,5.858,-91.667
"6989",12.154,6.639,-91.641
"6990",12.886,6.249,-91.616
"6991",13.375,7.03,-91.589
"6992",13.863,7.811,-91.559
"6993",14.107,8.592,-91.525
"6994",14.351,10.154,-91.485
"6995",14.839,10.154,-91.446
"6996",15.572,10.545,-91.404
"6997",16.304,10.935,-91.362
"6998",17.281,11.326,-91.317
"6999",17.769,11.716,-91.272
"7000",18.257,12.497,-91.223
"7001",19.234,13.278,-91.171
"7002",19.478,13.278,-91.119
"7003",20.211,14.059,-91.064
"7004",21.431,14.059,-91.009
"7005",21.92,14.45,-90.953
"7006",22.164,15.231,-90.893
"7007",22.896,15.622,-90.832
"7008",23.384,15.622,-90.771
"7009",23.873,16.012,-90.709
"7010",24.605,16.012,-90.646
"7011",25.093,16.793,-90.581
"7012",25.093,16.793,-90.515
"7013",25.582,17.574,-90.446
"7014",26.314,17.574,-90.378
"7015",26.802,17.574,-90.309
"7016",27.291,17.574,-90.24
"7017",28.023,17.965,-90.17
"7018",28.755,18.355,-90.099
"7019",29.732,18.746,-90.025
"7020",30.22,19.137,-89.951
"7021",31.197,19.527,-89.874
"7022",31.929,19.137,-89.8
"7023",32.662,19.527,-89.723
"7024",33.394,19.527,-89.647
"7025",34.371,19.527,-89.571
"7026",34.859,19.918,-89.493
"7027",35.347,20.308,-89.414
"7028",36.08,20.308,-89.334
"7029",36.812,20.308,-89.255
"7030",37.789,20.699,-89.174
"7031",39.009,20.699,-89.093
"7032",39.009,20.699,-89.012
"7033",39.498,21.089,-88.93
"7034",40.718,21.48,-88.846
"7035",40.963,21.48,-88.762
"7036",41.451,21.089,-88.68
"7037",42.183,21.089,-88.597
"7038",43.16,21.089,-88.515
"7039",43.404,21.089,-88.433
"7040",43.648,22.261,-88.346
"7041",44.625,22.261,-88.259
"7042",45.113,22.261,-88.172
"7043",45.845,21.87,-88.086
"7044",46.334,21.48,-88.002
"7045",47.066,21.87,-87.917
"7046",47.31,22.261,-87.83
"7047",47.798,22.651,-87.742
"7048",48.287,22.651,-87.653
"7049",49.263,22.651,-87.565
"7050",49.752,22.261,-87.478
"7051",50.484,22.261,-87.391
"7052",51.705,22.261,-87.304
"7053",51.949,22.651,-87.215
"7054",53.17,22.651,-87.127
"7055",53.902,23.432,-87.035
"7056",54.634,22.651,-86.947
"7057",55.367,23.042,-86.857
"7058",55.611,22.651,-86.768
"7059",56.343,22.651,-86.68
"7060",57.32,22.651,-86.591
"7061",57.808,23.432,-86.5
"7062",58.296,23.042,-86.41
"7063",58.296,23.432,-86.318
"7064",59.029,23.432,-86.227
"7065",60.25,22.651,-86.138
"7066",60.738,23.042,-86.048
"7067",61.47,23.042,-85.958
"7068",62.691,23.432,-85.867
"7069",63.668,23.823,-85.774
"7070",64.4,23.432,-85.682
"7071",65.865,23.432,-85.591
"7072",66.841,23.042,-85.501
"7073",68.062,23.042,-85.411
"7074",69.527,23.432,-85.319
"7075",70.259,23.823,-85.226
"7076",71.236,23.823,-85.133
"7077",72.457,23.432,-85.041
"7078",73.189,23.432,-84.95
"7079",73.433,23.823,-84.857
"7080",73.921,23.042,-84.767
"7081",74.898,23.823,-84.674
"7082",75.63,23.432,-84.582
"7083",76.119,23.823,-84.489
"7084",76.851,23.432,-84.398
"7085",77.339,23.823,-84.305
"7086",78.316,23.432,-84.213
"7087",79.537,23.823,-84.12
"7088",81.002,23.432,-84.028
"7089",81.978,23.823,-83.935
"7090",83.687,23.823,-83.842
"7091",84.664,23.432,-83.751
"7092",85.884,23.823,-83.658
"7093",87.349,23.823,-83.565
"7094",87.838,24.214,-83.47
"7095",89.058,23.823,-83.377
"7096",89.058,23.432,-83.285
"7097",90.035,23.823,-83.192
"7098",90.035,23.823,-83.099
"7099",90.279,23.823,-83.006
"7100",90.279,23.823,-82.913
"7101",90.279,23.823,-82.82
"7102",89.791,23.432,-82.729
"7103",90.279,23.823,-82.636
"7104",90.035,23.823,-82.542
"7105",90.279,23.823,-82.449
"7106",90.279,23.823,-82.356
"7107",90.767,23.823,-82.263
"7108",91.011,23.823,-82.17
"7109",91.255,23.823,-82.077
"7110",91.5,23.823,-81.984
"7111",91.988,24.214,-81.89
"7112",91.988,23.432,-81.798
"7113",92.476,24.214,-81.703
"7114",92.964,23.823,-81.61
"7115",93.697,23.432,-81.519
"7116",93.941,24.214,-81.424
"7117",94.185,23.823,-81.331
"7118",94.918,24.214,-81.237
"7119",95.65,23.823,-81.144
"7120",96.138,23.823,-81.05
"7121",96.871,23.823,-80.957
"7122",97.359,23.823,-80.864
"7123",97.359,23.823,-80.771
"7124",98.091,24.214,-80.677
"7125",98.58,23.823,-80.584
"7126",99.312,23.823,-80.491
"7127",99.556,23.823,-80.398
"7128",100.289,24.214,-80.303
"7129",100.777,23.823,-80.21
"7130",101.509,24.214,-80.115
"7131",101.754,23.823,-80.022
"7132",102.486,23.823,-79.929
"7133",102.486,24.214,-79.835
"7134",102.73,23.823,-79.742
"7135",102.974,23.823,-79.649
"7136",103.707,24.214,-79.554
"7137",103.707,23.823,-79.461
"7138",103.951,24.214,-79.366
"7139",104.927,23.823,-79.273
"7140",104.927,23.823,-79.18
"7141",105.904,23.823,-79.087
"7142",105.904,23.823,-78.994
"7143",106.88,24.604,-78.898
"7144",107.125,23.823,-78.805
"7145",107.125,23.823,-78.712
"7146",107.857,23.823,-78.619
"7147",107.857,24.214,-78.524
"7148",107.613,23.823,-78.431
"7149",107.857,24.214,-78.337
"7150",107.125,23.823,-78.243
"7151",107.125,23.823,-78.15
"7152",106.88,24.214,-78.056
"7153",106.636,23.823,-77.963
"7154",107.369,23.823,-77.87
"7155",107.125,23.823,-77.777
"7156",107.369,24.214,-77.682
"7157",107.857,23.823,-77.589
"7158",108.101,23.823,-77.496
"7159",108.834,24.214,-77.401
"7160",109.81,23.823,-77.308
"7161",110.054,23.823,-77.215
"7162",111.519,24.214,-77.121
"7163",111.763,23.823,-77.028
"7164",112.496,24.214,-76.933
"7165",113.228,23.823,-76.84
"7166",114.449,24.214,-76.745
"7167",114.937,23.823,-76.652
"7168",115.181,23.823,-76.559
"7169",115.914,24.214,-76.465
"7170",115.914,23.823,-76.372
"7171",116.158,24.214,-76.277
"7172",116.89,23.823,-76.184
"7173",117.379,24.214,-76.089
"7174",118.111,23.823,-75.996
"7175",117.867,23.823,-75.903
"7176",118.599,24.214,-75.809
"7177",119.332,24.214,-75.714
"7178",119.332,23.823,-75.621
"7179",119.82,23.823,-75.528
"7180",120.796,23.823,-75.435
"7181",121.041,24.214,-75.34
"7182",121.529,23.823,-75.247
"7183",121.773,23.823,-75.154
"7184",122.505,24.214,-75.06
"7185",122.505,24.214,-74.965
"7186",122.994,23.823,-74.872
"7187",123.726,23.823,-74.779
"7188",123.726,24.214,-74.684
"7189",124.214,23.823,-74.591
"7190",124.947,23.823,-74.498
"7191",124.703,24.214,-74.404
"7192",125.679,23.823,-74.311
"7193",126.168,24.214,-74.216
"7194",126.412,23.823,-74.123
"7195",127.144,24.214,-74.028
"7196",127.877,24.214,-73.934
"7197",128.365,23.823,-73.841
"7198",128.609,24.214,-73.746
"7199",129.341,23.823,-73.653
"7200",129.341,23.823,-73.56
"7201",129.83,24.214,-73.465
"7202",129.83,24.214,-73.371
"7203",129.83,23.823,-73.278
"7204",129.586,24.214,-73.183
"7205",129.83,23.823,-73.09
"7206",130.074,23.823,-72.997
"7207",130.074,23.823,-72.904
"7208",130.318,24.214,-72.809
"7209",130.562,23.823,-72.716
"7210",130.806,24.214,-72.622
"7211",131.295,23.823,-72.529
"7212",132.027,23.823,-72.436
"7213",132.271,23.823,-72.343
"7214",132.759,24.214,-72.248
"7215",133.736,24.214,-72.153
"7216",134.468,24.214,-72.059
"7217",134.957,23.823,-71.966
"7218",135.445,23.823,-71.873
"7219",135.689,24.214,-71.778
"7220",135.689,23.823,-71.685
"7221",135.933,24.214,-71.591
"7222",136.177,24.214,-71.496
"7223",136.666,23.432,-71.404
"7224",136.421,24.214,-71.31
"7225",136.666,23.823,-71.217
"7226",136.91,24.214,-71.122
"7227",137.642,23.823,-71.029
"7228",138.13,24.214,-70.935
"7229",138.619,23.432,-70.843
"7230",139.351,24.214,-70.748
"7231",139.595,23.823,-70.655
"7232",140.328,24.214,-70.561
"7233",141.06,23.823,-70.468
"7234",141.548,24.214,-70.373
"7235",142.281,23.823,-70.28
"7236",143.013,23.823,-70.187
"7237",143.257,24.214,-70.092
"7238",143.746,24.214,-69.998
"7239",144.722,23.823,-69.905
"7240",145.211,23.823,-69.812
"7241",145.455,24.214,-69.717
"7242",146.187,24.214,-69.623
"7243",146.187,24.214,-69.528
"7244",147.164,23.823,-69.435
"7245",147.896,23.823,-69.342
"7246",148.629,23.823,-69.249
"7247",149.117,23.823,-69.156
"7248",149.117,24.214,-69.061
"7249",150.093,24.214,-68.967
"7250",150.582,23.823,-68.874
"7251",151.07,23.823,-68.78
"7252",151.558,24.214,-68.686
"7253",151.802,23.823,-68.593
"7254",151.802,24.214,-68.498
"7255",152.046,23.823,-68.405
"7256",152.291,24.214,-68.311
"7257",152.779,23.823,-68.218
"7258",153.511,23.823,-68.124
"7259",153.755,24.214,-68.03
"7260",153.755,23.823,-67.937
"7261",154.244,24.214,-67.842
"7262",154.976,24.214,-67.748
"7263",155.464,23.823,-67.655
"7264",155.709,24.214,-67.56
"7265",155.709,23.823,-67.467
"7266",156.197,23.823,-67.374
"7267",156.929,24.214,-67.279
"7268",157.906,24.214,-67.185
"7269",157.906,23.823,-67.092
"7270",158.394,24.214,-66.997
"7271",159.127,23.823,-66.904
"7272",159.859,23.823,-66.811
"7273",159.859,24.214,-66.716
"7274",160.347,23.823,-66.623
"7275",161.08,24.214,-66.529
"7276",161.568,23.823,-66.436
"7277",161.568,24.214,-66.341
"7278",162.3,23.823,-66.248
"7279",162.545,24.214,-66.153
"7280",162.545,23.823,-66.06
"7281",162.789,23.823,-65.967
"7282",163.033,24.214,-65.873
"7283",163.277,23.823,-65.78
"7284",163.521,24.214,-65.685
"7285",164.254,23.823,-65.592
"7286",164.498,23.823,-65.499
"7287",164.009,24.214,-65.404
"7288",164.986,24.214,-65.31
"7289",165.23,23.823,-65.217
"7290",165.23,23.823,-65.124
"7291",165.718,24.214,-65.029
"7292",166.695,23.432,-64.938
"7293",166.695,24.214,-64.843
"7294",167.183,24.214,-64.748
"7295",167.671,23.823,-64.655
"7296",167.916,23.823,-64.562
"7297",167.671,23.823,-64.469
"7298",168.404,24.214,-64.375
"7299",168.404,23.823,-64.282
"7300",168.16,24.214,-64.187
"7301",167.916,23.823,-64.094
"7302",168.648,23.823,-64.001
"7303",168.648,24.214,-63.906
"7304",168.892,24.214,-63.812
"7305",168.892,23.823,-63.719
"7306",169.869,23.823,-63.626
"7307",170.113,24.214,-63.531
"7308",170.357,24.214,-63.436
"7309",170.845,23.823,-63.343
"7310",171.578,24.214,-63.249
"7311",171.334,23.823,-63.156
"7312",171.578,23.432,-63.064
"7313",172.066,24.214,-62.97
"7314",172.066,24.214,-62.875
"7315",171.578,23.823,-62.782
"7316",171.578,24.214,-62.687
"7317",172.066,23.823,-62.594
"7318",172.066,23.823,-62.501
"7319",171.822,24.214,-62.407
"7320",172.554,23.823,-62.314
"7321",172.31,24.214,-62.219
"7322",172.798,23.823,-62.126
"7323",172.798,23.823,-62.033
"7324",173.043,24.214,-61.938
"7325",173.043,24.214,-61.844
"7326",173.287,24.214,-61.749
"7327",173.531,23.823,-61.656
"7328",173.043,23.823,-61.563
"7329",173.043,23.823,-61.47
"7330",173.043,24.214,-61.375
"7331",172.798,24.214,-61.281
"7332",172.31,23.823,-61.188
"7333",172.31,23.823,-61.095
"7334",172.31,24.214,-61
"7335",172.554,23.823,-60.907
"7336",173.287,23.823,-60.814
"7337",173.287,23.823,-60.721
"7338",173.531,24.214,-60.626
"7339",173.775,23.823,-60.533
"7340",173.531,24.214,-60.439
"7341",174.263,24.214,-60.344
"7342",174.263,23.823,-60.251
"7343",174.996,23.823,-60.158
"7344",175.24,23.823,-60.065
"7345",174.996,24.214,-59.97
"7346",175.484,24.214,-59.876
"7347",175.728,23.823,-59.783
"7348",176.216,24.214,-59.688
"7349",176.216,23.823,-59.595
"7350",176.461,23.823,-59.502
"7351",176.216,24.214,-59.407
"7352",176.705,23.823,-59.314
"7353",176.461,24.214,-59.22
"7354",176.216,23.823,-59.127
"7355",176.461,23.823,-59.034
"7356",175.972,24.214,-58.939
"7357",175.728,23.823,-58.846
"7358",175.972,23.823,-58.753
"7359",175.972,23.823,-58.66
"7360",175.728,24.214,-58.565
"7361",176.216,23.823,-58.472
"7362",176.216,23.823,-58.379
"7363",175.972,23.823,-58.286
"7364",176.705,23.823,-58.193
"7365",176.216,24.214,-58.099
"7366",176.949,24.214,-58.004
"7367",176.461,23.823,-57.911
"7368",176.949,24.214,-57.816
"7369",176.461,23.823,-57.723
"7370",176.216,24.214,-57.629
"7371",176.461,23.823,-57.536
"7372",176.216,24.604,-57.44
"7373",175.728,23.432,-57.348
"7374",174.752,23.823,-57.255
"7375",174.752,24.214,-57.16
"7376",173.775,23.823,-57.067
"7377",173.531,23.823,-56.974
"7378",173.043,23.823,-56.881
"7379",172.798,24.214,-56.787
"7380",172.554,23.823,-56.694
"7381",172.31,23.823,-56.6
"7382",172.798,24.214,-56.506
"7383",172.554,23.823,-56.413
"7384",172.066,23.823,-56.32
"7385",171.822,24.214,-56.225
"7386",171.822,23.823,-56.132
"7387",171.334,24.214,-56.038
"7388",171.578,23.823,-55.944
"7389",171.578,24.214,-55.85
"7390",171.578,24.214,-55.755
"7391",172.066,23.823,-55.662
"7392",171.822,24.214,-55.568
"7393",172.798,23.823,-55.475
"7394",172.798,23.823,-55.382
"7395",172.798,24.214,-55.287
"7396",173.531,23.823,-55.194
"7397",173.531,24.214,-55.099
"7398",173.531,23.823,-55.006
"7399",173.287,23.823,-54.913
"7400",173.043,24.214,-54.819
"7401",173.287,23.823,-54.726
"7402",172.798,24.214,-54.631
"7403",172.554,23.823,-54.538
"7404",172.798,23.823,-54.445
"7405",172.554,24.214,-54.35
"7406",173.043,23.823,-54.257
"7407",173.043,24.214,-54.163
"7408",173.531,23.823,-54.07
"7409",173.287,23.823,-53.977
"7410",174.019,24.214,-53.882
"7411",173.775,23.823,-53.789
"7412",174.752,24.214,-53.694
"7413",174.507,23.823,-53.601
"7414",175.24,24.214,-53.507
"7415",175.24,23.823,-53.414
"7416",174.752,23.823,-53.321
"7417",174.996,24.214,-53.226
"7418",174.507,24.214,-53.131
"7419",174.263,23.823,-53.038
"7420",174.263,23.823,-52.945
"7421",173.531,23.823,-52.852
"7422",173.287,23.823,-52.759
"7423",173.287,24.604,-52.663
"7424",173.043,23.432,-52.571
"7425",172.31,23.823,-52.478
"7426",171.822,23.823,-52.385
"7427",171.578,24.214,-52.291
"7428",171.334,23.823,-52.198
"7429",170.357,23.823,-52.105
"7430",169.625,23.823,-52.012
"7431",169.38,24.214,-51.917
"7432",168.648,24.214,-51.822
"7433",167.427,23.823,-51.729
"7434",166.939,23.823,-51.636
"7435",166.207,24.214,-51.542
"7436",165.962,23.823,-51.449
"7437",165.718,23.823,-51.356
"7438",165.474,24.214,-51.261
"7439",165.474,23.823,-51.168
"7440",165.23,23.823,-51.075
"7441",165.23,23.823,-50.982
"7442",165.23,24.214,-50.887
"7443",165.474,23.823,-50.794
"7444",165.474,24.214,-50.7
"7445",164.986,23.823,-50.607
"7446",164.009,23.823,-50.514
"7447",163.277,24.214,-50.419
"7448",162.545,23.823,-50.326
"7449",161.568,24.214,-50.231
"7450",160.591,23.823,-50.138
"7451",160.103,23.823,-50.045
"7452",159.371,24.214,-49.951
"7453",158.638,23.823,-49.858
"7454",157.662,24.214,-49.763
"7455",157.662,23.823,-49.67
"7456",157.418,23.823,-49.577
"7457",157.906,24.214,-49.482
"7458",157.662,23.823,-49.389
"7459",158.394,24.214,-49.295
"7460",158.394,23.823,-49.202
"7461",158.638,23.823,-49.108
"7462",159.371,24.214,-49.014
"7463",159.371,23.823,-48.921
"7464",158.638,24.214,-48.826
"7465",158.15,23.823,-48.733
"7466",157.906,24.214,-48.639
"7467",157.173,23.823,-48.546
"7468",156.441,24.214,-48.451
"7469",155.953,23.823,-48.358
"7470",154.976,23.823,-48.265
"7471",154.976,23.823,-48.172
"7472",154.488,23.823,-48.079
"7473",153.755,24.214,-47.984
"7474",153.755,23.823,-47.891
"7475",154,23.823,-47.798
"7476",154,24.214,-47.703
"7477",154,23.823,-47.61
"7478",154,23.823,-47.517
"7479",153.755,24.214,-47.423
"7480",153.023,24.214,-47.328
"7481",152.291,23.823,-47.235
"7482",151.07,23.823,-47.142
"7483",150.337,24.214,-47.047
"7484",149.117,23.823,-46.954
"7485",147.896,23.823,-46.861
"7486",146.675,23.823,-46.768
"7487",145.943,24.214,-46.674
"7488",145.699,23.823,-46.581
"7489",145.455,23.823,-46.488
"7490",144.966,23.823,-46.395
"7491",144.966,23.823,-46.301
"7492",144.722,23.823,-46.208
"7493",144.722,24.214,-46.114
"7494",144.722,23.823,-46.021
"7495",144.966,24.214,-45.926
"7496",144.722,23.823,-45.833
"7497",143.746,23.823,-45.74
"7498",143.257,24.214,-45.645
"7499",142.769,24.214,-45.551
"7500",142.525,23.823,-45.458
"7501",141.304,24.214,-45.363
"7502",141.06,23.432,-45.272
"7503",140.572,24.214,-45.177
"7504",140.084,24.214,-45.083
"7505",140.084,23.823,-44.989
"7506",139.839,23.823,-44.896
"7507",139.839,23.432,-44.805
"7508",140.572,24.214,-44.71
"7509",140.084,24.214,-44.616
"7510",140.572,23.823,-44.523
"7511",140.084,24.214,-44.428
"7512",140.084,23.823,-44.335
"7513",139.351,23.823,-44.242
"7514",138.619,24.214,-44.147
"7515",138.375,23.823,-44.054
"7516",137.642,24.214,-43.96
"7517",136.421,23.823,-43.867
"7518",135.689,24.214,-43.772
"7519",134.957,23.823,-43.679
"7520",134.712,23.823,-43.586
"7521",133.98,24.214,-43.491
"7522",133.98,23.823,-43.398
"7523",133.736,23.823,-43.305
"7524",133.98,24.214,-43.211
"7525",133.736,23.823,-43.118
"7526",133.736,23.823,-43.025
"7527",134.224,24.214,-42.93
"7528",134.224,23.823,-42.837
"7529",134.224,24.214,-42.742
"7530",134.224,23.823,-42.649
"7531",133.98,24.214,-42.555
"7532",134.224,23.823,-42.462
"7533",133.98,23.823,-42.369
"7534",133.736,24.214,-42.274
"7535",133.248,23.823,-42.181
"7536",133.004,24.214,-42.086
"7537",133.492,23.823,-41.993
"7538",133.004,23.823,-41.9
"7539",132.759,24.214,-41.806
"7540",133.248,23.823,-41.713
"7541",133.248,23.823,-41.62
"7542",133.004,24.214,-41.525
"7543",133.004,23.823,-41.432
"7544",133.492,24.214,-41.337
"7545",133.248,23.823,-41.244
"7546",133.492,24.214,-41.15
"7547",133.004,23.823,-41.057
"7548",133.248,23.823,-40.964
"7549",132.515,24.214,-40.869
"7550",132.515,23.823,-40.776
"7551",132.271,24.214,-40.681
"7552",131.783,23.823,-40.588
"7553",131.539,23.823,-40.495
"7554",131.05,23.823,-40.402
"7555",131.295,23.823,-40.309
"7556",131.295,24.214,-40.214
"7557",130.806,23.823,-40.121
"7558",131.295,23.823,-40.028
"7559",131.295,24.214,-39.934
"7560",131.05,23.823,-39.841
"7561",131.539,24.214,-39.746
"7562",131.05,23.823,-39.653
"7563",131.295,23.823,-39.56
"7564",130.806,24.214,-39.465
"7565",129.83,24.214,-39.371
"7566",129.341,24.214,-39.276
"7567",128.609,23.823,-39.183
"7568",127.388,23.432,-39.092
"7569",126.168,24.214,-38.997
"7570",125.435,24.214,-38.903
"7571",125.191,23.823,-38.809
"7572",124.214,23.823,-38.716
"7573",123.97,23.432,-38.625
"7574",123.238,24.214,-38.53
"7575",123.238,23.823,-38.437
"7576",122.75,24.214,-38.343
"7577",123.238,23.823,-38.25
"7578",122.994,23.823,-38.157
"7579",123.238,23.823,-38.063
"7580",122.505,24.214,-37.969
"7581",122.261,24.214,-37.874
"7582",122.261,23.823,-37.781
"7583",122.505,24.214,-37.687
"7584",122.017,23.823,-37.594
"7585",121.529,24.214,-37.499
"7586",120.796,23.823,-37.406
"7587",120.796,24.214,-37.311
"7588",120.064,23.823,-37.218
"7589",120.308,23.823,-37.125
"7590",120.064,24.214,-37.031
"7591",119.82,23.823,-36.938
"7592",119.576,23.823,-36.845
"7593",120.064,24.214,-36.75
"7594",119.576,23.823,-36.657
"7595",119.82,23.823,-36.564
"7596",119.82,24.214,-36.469
"7597",120.308,23.823,-36.376
"7598",120.064,23.823,-36.283
"7599",120.064,24.214,-36.189
"7600",120.064,23.823,-36.095
"7601",119.82,24.214,-36.001
"7602",119.088,24.214,-35.906
"7603",118.599,23.823,-35.813
"7604",118.599,23.823,-35.72
"7605",118.111,23.823,-35.627
"7606",118.111,24.214,-35.533
"7607",117.379,23.823,-35.44
"7608",117.379,24.214,-35.345
"7609",117.867,23.823,-35.252
"7610",117.623,23.823,-35.159
"7611",118.355,23.823,-35.066
"7612",118.111,24.214,-34.971
"7613",118.355,23.823,-34.878
"7614",118.599,24.214,-34.784
"7615",118.355,23.823,-34.69
"7616",118.111,23.823,-34.597
"7617",118.355,24.214,-34.503
"7618",117.623,23.823,-34.41
"7619",117.867,24.214,-34.315
"7620",117.379,23.823,-34.222
"7621",116.646,23.823,-34.129
"7622",116.402,23.823,-34.036
"7623",115.914,24.214,-33.941
"7624",115.181,23.823,-33.848
"7625",114.937,23.823,-33.755
"7626",114.937,24.214,-33.661
"7627",114.693,23.823,-33.568
"7628",114.449,24.214,-33.473
"7629",114.205,23.823,-33.38
"7630",113.472,23.823,-33.287
"7631",113.228,24.214,-33.192
"7632",113.472,24.214,-33.098
"7633",112.74,23.823,-33.005
"7634",112.252,24.214,-32.91
"7635",112.007,23.432,-32.819
"7636",112.252,23.823,-32.726
"7637",111.763,24.214,-32.631
"7638",111.275,24.214,-32.536
"7639",111.031,23.823,-32.443
"7640",111.031,23.823,-32.35
"7641",110.543,23.823,-32.257
"7642",110.054,23.823,-32.164
"7643",109.566,24.214,-32.07
"7644",109.078,23.823,-31.977
"7645",108.834,24.214,-31.882
"7646",107.613,23.823,-31.789
"7647",106.88,24.214,-31.694
"7648",106.148,23.823,-31.601
"7649",105.66,24.214,-31.507
"7650",104.927,23.823,-31.414
"7651",104.195,23.823,-31.321
"7652",103.463,24.214,-31.226
"7653",102.974,23.823,-31.133
"7654",103.218,23.823,-31.04
"7655",103.218,23.823,-30.947
"7656",102.974,24.214,-30.852
"7657",102.486,23.823,-30.759
"7658",102.242,24.214,-30.665
"7659",102.242,23.823,-30.571
"7660",102.486,23.823,-30.478
"7661",102.242,24.214,-30.384
"7662",101.265,23.823,-30.291
"7663",101.021,24.214,-30.196
"7664",100.533,23.823,-30.103
"7665",100.045,23.823,-30.01
"7666",99.556,23.823,-29.917
"7667",99.312,24.214,-29.822
"7668",99.068,23.823,-29.729
"7669",98.091,24.214,-29.635
"7670",98.336,23.823,-29.542
"7671",97.847,23.823,-29.449
"7672",97.115,24.214,-29.354
"7673",96.871,23.823,-29.261
"7674",96.871,23.823,-29.168
"7675",96.627,24.214,-29.073
"7676",96.382,23.823,-28.98
"7677",96.138,24.214,-28.886
"7678",96.138,23.823,-28.793
"7679",96.138,24.214,-28.698
"7680",95.894,23.432,-28.607
"7681",95.65,24.214,-28.512
"7682",95.162,23.823,-28.419
"7683",94.918,24.214,-28.324
"7684",95.162,23.823,-28.231
"7685",94.918,23.823,-28.138
"7686",94.918,23.823,-28.045
"7687",94.429,24.214,-27.951
"7688",94.185,24.214,-27.856
"7689",94.185,23.823,-27.763
"7690",93.209,23.823,-27.67
"7691",93.453,23.823,-27.577
"7692",92.72,24.214,-27.482
"7693",92.232,23.823,-27.389
"7694",91.744,24.214,-27.295
"7695",91.988,23.823,-27.202
"7696",91.255,24.214,-27.107
"7697",91.255,23.823,-27.014
"7698",91.5,23.823,-26.921
"7699",91.011,24.214,-26.826
"7700",90.767,23.823,-26.733
"7701",90.767,23.823,-26.64
"7702",90.767,24.214,-26.546
"7703",90.523,23.823,-26.452
"7704",90.523,23.823,-26.359
"7705",90.767,24.214,-26.265
"7706",90.523,23.823,-26.172
"7707",90.035,23.823,-26.079
"7708",90.035,24.214,-25.984
"7709",89.546,24.214,-25.89
"7710",89.302,23.823,-25.796
"7711",88.814,23.823,-25.703
"7712",89.058,23.823,-25.61
"7713",89.058,24.214,-25.516
"7714",89.058,23.823,-25.423
"7715",88.326,24.214,-25.328
"7716",88.57,23.823,-25.235
"7717",88.082,23.823,-25.142
"7718",88.082,24.214,-25.047
"7719",87.838,24.214,-24.953
"7720",87.593,23.823,-24.86
"7721",87.105,24.214,-24.765
"7722",86.861,23.432,-24.674
"7723",86.129,24.214,-24.579
"7724",85.884,23.823,-24.486
"7725",85.64,24.214,-24.391
"7726",85.64,23.823,-24.298
"7727",85.64,23.823,-24.205
"7728",85.152,23.823,-24.112
"7729",85.152,24.214,-24.018
"7730",85.152,24.214,-23.923
"7731",85.152,23.823,-23.83
"7732",85.152,23.823,-23.737
"7733",85.884,23.823,-23.644
"7734",85.884,24.214,-23.549
"7735",86.129,23.823,-23.456
"7736",85.64,24.214,-23.362
"7737",86.129,23.823,-23.269
"7738",85.884,23.823,-23.176
"7739",85.64,24.214,-23.081
"7740",85.64,24.214,-22.986
"7741",85.396,23.823,-22.893
"7742",84.908,23.823,-22.8
"7743",83.931,23.823,-22.707
"7744",83.443,24.214,-22.613
"7745",83.687,24.214,-22.518
"7746",82.711,23.432,-22.427
"7747",82.711,24.214,-22.332
"7748",82.222,23.823,-22.239
"7749",82.222,23.823,-22.146
"7750",82.466,24.214,-22.051
"7751",82.711,23.823,-21.958
"7752",82.711,23.823,-21.865
"7753",82.711,23.823,-21.772
"7754",82.955,24.214,-21.677
"7755",82.955,24.214,-21.583
"7756",83.199,23.823,-21.49
"7757",82.466,23.823,-21.397
"7758",82.711,24.214,-21.302
"7759",82.466,23.823,-21.209
"7760",81.49,24.214,-21.115
"7761",81.734,23.823,-21.022
"7762",81.246,24.214,-20.927
"7763",80.757,23.823,-20.834
"7764",80.513,23.823,-20.741
"7765",79.781,24.214,-20.646
"7766",79.781,23.823,-20.553
"7767",79.048,23.823,-20.46
"7768",79.048,23.823,-20.367
"7769",78.804,24.214,-20.272
"7770",78.072,23.823,-20.179
"7771",78.072,24.214,-20.085
"7772",77.339,23.823,-19.992
"7773",77.339,23.823,-19.899
"7774",76.607,24.214,-19.804
"7775",76.363,24.214,-19.71
"7776",76.363,23.823,-19.616
"7777",75.63,23.823,-19.523
"7778",75.875,23.823,-19.43
"7779",75.63,24.214,-19.336
"7780",75.142,24.214,-19.241
"7781",75.142,23.823,-19.148
"7782",74.654,23.823,-19.055
"7783",74.898,23.823,-18.962
"7784",74.41,24.214,-18.867
"7785",73.921,24.214,-18.773
"7786",74.166,23.823,-18.68
"7787",73.433,23.823,-18.587
"7788",72.945,23.823,-18.494
"7789",72.945,24.214,-18.399
"7790",72.701,23.823,-18.306
"7791",71.968,24.214,-18.211
"7792",71.724,23.823,-18.118
"7793",71.236,23.823,-18.025
"7794",71.48,23.823,-17.932
"7795",71.236,24.214,-17.838
"7796",71.236,24.214,-17.743
"7797",70.992,23.823,-17.65
"7798",71.236,23.823,-17.557
"7799",71.236,23.823,-17.464
"7800",71.48,23.823,-17.371
"7801",71.236,24.214,-17.276
"7802",71.724,24.214,-17.182
